table_schema,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,constraint_type,constraint_name,foreign_table_name,foreign_column_name,index_name,index_definition
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_token_new,13,character varying,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,email_change,14,character varying,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change,14,character varying,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,email_change_sent_at,15,timestamp with time zone,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,last_sign_in_at,16,timestamp with time zone,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,raw_app_meta_data,17,jsonb,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,raw_user_meta_data,18,jsonb,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,is_super_admin,19,boolean,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,created_at,20,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,updated_at,21,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,phone,22,text,YES,NULL::character varying,UNIQUE,users_phone_key,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,phone_confirmed_at,23,timestamp with time zone,YES,null,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_is_anonymous_idx,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_phone_key,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_email_partial_key,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,reauthentication_token_idx,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,phone_change,24,text,YES,''::character varying,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,users_instance_id_idx,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,users_instance_id_email_idx,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))"
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,confirmation_token_idx,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,recovery_token_idx,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,email_change_token_current_idx,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)
auth,users,phone_change_token,25,character varying,YES,''::character varying,null,null,null,null,email_change_token_new_idx,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)
